Genes	cor	pvalue	Diff_group	gene_upper	is_bcell	to_label	adjusted_pvalue
ATP6V1H	0.256370260673582	0.00420643555637842	Benign_Tumor	ATP6V1H	FALSE	FALSE	0.00580940235185182
ATP7A	0.232144708834606	0.00977413550317703	Benign_Tumor	ATP7A	FALSE	FALSE	0.0125051439525941
ATP7B	0.272947351349414	0.00225480135162764	Benign_Tumor	ATP7B	FALSE	FALSE	0.00330858583330795
ATP8A1	0.176983337362367	0.0501963863137022	Benign_Tumor	ATP8A1	FALSE	FALSE	0.056596316540927
ATP8B1	0.436280354971361	4.55262563845442e-07	Benign_Tumor	ATP8B1	FALSE	FALSE	1.79989944320007e-06
ATP8B1-AS1	0.240474393628112	0.00737997825889094	Benign_Tumor	ATP8B1-AS1	FALSE	FALSE	0.0096863380889767
ATP8B2	0.528848451493414	3.22045522594393e-10	Benign_Tumor	ATP8B2	FALSE	FALSE	3.32133438633277e-09
ATP8B4	0.253631299672252	0.00464570755597921	Benign_Tumor	ATP8B4	FALSE	FALSE	0.00635464240397578
ATP9A	0.384518819750221	1.12822219557389e-05	Benign_Tumor	ATP9A	FALSE	FALSE	3.0142055672795e-05
ATP9B	0.41635262683016	1.66990607877551e-06	Benign_Tumor	ATP9B	FALSE	FALSE	5.66938028444975e-06
ATPAF1	0.268643347229295	0.00266096757199739	Benign_Tumor	ATPAF1	FALSE	FALSE	0.00383448209481959
ATPAF2	0.554719669028618	2.78766497060808e-11	Benign_Tumor	ATPAF2	FALSE	FALSE	3.9039844053309e-10
ATPSCKMT	0.227905090528505	0.011237081111335	Benign_Tumor	ATPSCKMT	FALSE	FALSE	0.0141972305814392
ATR	0.268363898286982	0.00268949226203732	Benign_Tumor	ATR	FALSE	FALSE	0.00387093003666425
ATRAID	0.500371773116936	3.78902626184457e-09	Benign_Tumor	ATRAID	FALSE	FALSE	2.87136282120221e-08
ATRIP	0.286449742785293	0.00131800615795415	Benign_Tumor	ATRIP	FALSE	FALSE	0.00204496462068546
ATRN	0.342133399476473	0.000107389270784256	Benign_Tumor	ATRN	FALSE	FALSE	0.000219615642012241
ATRNL1	0.107826354720311	0.235185611542787	Benign_Tumor	ATRNL1	FALSE	FALSE	0.244234831192039
ATRX	0.198683162040699	0.0275936267284237	Benign_Tumor	ATRX	FALSE	FALSE	0.0323873642630195
ATXN1	0.307609982303202	0.000538092723362984	Benign_Tumor	ATXN1	FALSE	FALSE	0.000916417102026657
ATXN1-AS1	0.377976484320291	1.63127568000218e-05	Benign_Tumor	ATXN1-AS1	FALSE	FALSE	4.16456658437278e-05
ATXN10	0.269366510991046	0.00258841404197788	Benign_Tumor	ATXN10	FALSE	FALSE	0.00373823350419378
ATXN1L	0.385314423915327	1.07816785157045e-05	Benign_Tumor	ATXN1L	FALSE	FALSE	2.90038140482063e-05
ATXN2	0.456473155804605	1.11784772231154e-07	Benign_Tumor	ATXN2	FALSE	FALSE	5.32036753653961e-07
ATXN2L	0.487510453989795	1.07340298327947e-08	Benign_Tumor	ATXN2L	FALSE	FALSE	7.08009515400728e-08
ATXN3	0.196812330893306	0.0291202781299896	Benign_Tumor	ATXN3	FALSE	FALSE	0.0340406914365957
ATXN7	0.464966052443462	6.02396504220337e-08	Benign_Tumor	ATXN7	FALSE	FALSE	3.10942020557617e-07
ATXN7L1	0.4295119450477	7.145433106806e-07	Benign_Tumor	ATXN7L1	FALSE	FALSE	2.6774742486114e-06
ATXN7L3	0.432563366590851	5.83842546898123e-07	Benign_Tumor	ATXN7L3	FALSE	FALSE	2.24110918975708e-06
ATXN7L3B	0.329320113590564	0.000199737580873964	Benign_Tumor	ATXN7L3B	FALSE	FALSE	0.00037822389919142
AUH	0.466743026347711	5.28173371507875e-08	Benign_Tumor	AUH	FALSE	FALSE	2.77707890376362e-07
AUP1	0.473867502407584	3.09410829843452e-08	Benign_Tumor	AUP1	FALSE	FALSE	1.75663684037626e-07
AURKAIP1	0.221802848690554	0.0136788410397781	Benign_Tumor	AURKAIP1	FALSE	FALSE	0.0170035593480575
AUTS2	0.404456966946591	3.48965927569608e-06	Benign_Tumor	AUTS2	FALSE	FALSE	1.07188291716795e-05
AVEN	0.296676482129462	0.000862077468540587	Benign_Tumor	AVEN	FALSE	FALSE	0.00139583410455215
AVL9	0.434025613343421	5.29601346214434e-07	Benign_Tumor	AVL9	FALSE	FALSE	2.06238603765876e-06
AVPI1	0.437410969288721	4.21837294650462e-07	Benign_Tumor	AVPI1	FALSE	FALSE	1.68659106279631e-06
AVPR1A	0.425901142409756	9.05194459217196e-07	Benign_Tumor	AVPR1A	FALSE	FALSE	3.30285691503969e-06
AXIN1	0.311382595749793	0.000455385001890723	Benign_Tumor	AXIN1	FALSE	FALSE	0.000790162744784872
AXIN2	0.278184683022526	0.00183663376736319	Benign_Tumor	AXIN2	FALSE	FALSE	0.00275354585572822
AXL	0.34679687759505	8.51009960985475e-05	Benign_Tumor	AXL	FALSE	FALSE	0.000178211459407099
AZGP1	0.444694605809262	2.56391343020447e-07	Benign_Tumor	AZGP1	FALSE	FALSE	1.10024314821092e-06
AZGP1P1	0.370631818785731	2.44483361318383e-05	Benign_Tumor	AZGP1P1	FALSE	FALSE	5.93043518039124e-05
AZI2	0.266000627982739	0.00294197885000287	Benign_Tumor	AZI2	FALSE	FALSE	0.00419434579980774
AZIN1	0.271203715029658	0.00241205611349943	Benign_Tumor	AZIN1	FALSE	FALSE	0.00351088418128111
AZIN2	0.47448154880797	2.95304717205243e-08	Benign_Tumor	AZIN2	FALSE	FALSE	1.68700673552357e-07
B2M	0.437462116729898	4.2038186436123e-07	Benign_Tumor	B2M	FALSE	FALSE	1.68255578066382e-06
B3GALNT1	0.33493431080531	0.000152694048838219	Benign_Tumor	B3GALNT1	FALSE	FALSE	0.000298731711376581
B3GALNT2	0.354919891905513	5.62520758866003e-05	Benign_Tumor	B3GALNT2	FALSE	FALSE	0.000124169181825943
B3GALT2	0.206386429017157	0.0220050319557951	Benign_Tumor	B3GALT2	FALSE	FALSE	0.0263016626485223
B3GALT4	0.342076315232543	0.000107693056916778	Benign_Tumor	B3GALT4	FALSE	FALSE	0.000220207979958638
B3GALT6	0.335687612759671	0.000147231705919895	Benign_Tumor	B3GALT6	FALSE	FALSE	0.000289317268932558
B3GALT9	0.22505940689824	0.0123236249969146	Benign_Tumor	B3GALT9	FALSE	FALSE	0.0154546474534507
B3GAT1	0.26019207102704	0.00365567307399457	Benign_Tumor	B3GAT1	FALSE	FALSE	0.00510443797913722
B3GAT3	0.165692057847467	0.0670211140796136	Benign_Tumor	B3GAT3	FALSE	FALSE	0.074296683482476
B3GLCT	0.231442482634275	0.0100042069881737	Benign_Tumor	B3GLCT	FALSE	FALSE	0.0127701242153139
B3GNT2	0.304453794618489	0.000617674161732285	Benign_Tumor	B3GNT2	FALSE	FALSE	0.00103463910085585
B3GNT3	0.434151159725439	5.25174952842179e-07	Benign_Tumor	B3GNT3	FALSE	FALSE	2.04668406922204e-06
B3GNT5	0.603819312913421	1.43627979201588e-13	Benign_Tumor	B3GNT5	FALSE	FALSE	3.59430169280974e-12
B3GNT7	0.514799218518904	1.11800277674878e-09	Benign_Tumor	B3GNT7	FALSE	FALSE	9.87558550329481e-09
B3GNT8	0.361909246194068	3.9037483137551e-05	Benign_Tumor	B3GNT8	FALSE	FALSE	8.97447187630767e-05
B3GNT9	0.242887552894409	0.00679128029304871	Benign_Tumor	B3GNT9	FALSE	FALSE	0.00898789903999724
B3GNTL1	0.376305711688671	1.79008814564794e-05	Benign_Tumor	B3GNTL1	FALSE	FALSE	4.51889166674913e-05
B4GALNT1	0.345228752804393	9.2062491452156e-05	Benign_Tumor	B4GALNT1	FALSE	FALSE	0.000191082124401496
B4GALNT3	0.459938495149962	8.7037427089749e-08	Benign_Tumor	B4GALNT3	FALSE	FALSE	4.27581656803994e-07
B4GALNT4	0.186491954205281	0.0388914734235799	Benign_Tumor	B4GALNT4	FALSE	FALSE	0.0445893334039174
B4GALT1	0.444145658360368	2.66303557051123e-07	Benign_Tumor	B4GALT1	FALSE	FALSE	1.13682710908913e-06
B4GALT2	0.487799854293862	1.04903671124762e-08	Benign_Tumor	B4GALT2	FALSE	FALSE	6.95176540606774e-08
B4GALT3	0.344669933287929	9.46691054925512e-05	Benign_Tumor	B4GALT3	FALSE	FALSE	0.000195761781946023
B4GALT4	0.338374537615041	0.000129193247199592	Benign_Tumor	B4GALT4	FALSE	FALSE	0.000258768673779967
B4GALT5	0.390532542737306	7.98270656141077e-06	Benign_Tumor	B4GALT5	FALSE	FALSE	2.22706358439359e-05
B4GALT6	0.161101375958724	0.075058889275136	Benign_Tumor	B4GALT6	FALSE	FALSE	0.0826597894548966
B4GALT7	0.313419307918312	0.000415767438133214	Benign_Tumor	B4GALT7	FALSE	FALSE	0.000727744893115493
B4GAT1	0.390445936642493	8.02296439096129e-06	Benign_Tumor	B4GAT1	FALSE	FALSE	2.2366921672116e-05
B4GAT1-DT	0.370164775244578	2.50772748274096e-05	Benign_Tumor	B4GAT1-DT	FALSE	FALSE	6.06410560383928e-05
B9D1	0.421904553543417	1.17233152860235e-06	Benign_Tumor	B9D1	FALSE	FALSE	4.14831149623367e-06
B9D2	0.378349834865559	1.59764812791063e-05	Benign_Tumor	B9D2	FALSE	FALSE	4.08675661891463e-05
BAALC-AS1	0.199087548598936	0.027272750925792	Benign_Tumor	BAALC-AS1	FALSE	FALSE	0.0320445563729711
BABAM1	0.375109445619506	1.91261269223207e-05	Benign_Tumor	BABAM1	FALSE	FALSE	4.78552658356845e-05
BABAM2	0.207022644442849	0.0215903830688611	Benign_Tumor	BABAM2	FALSE	FALSE	0.025841752019935
BACE1	0.41502540486965	1.81558452883896e-06	Benign_Tumor	BACE1	FALSE	FALSE	6.09618324010546e-06
BACE1-AS	0.217833872947654	0.0155048294139486	Benign_Tumor	BACE1-AS	FALSE	FALSE	0.0190693972882184
BACE2	0.434234873419751	5.22243054494376e-07	Benign_Tumor	BACE2	FALSE	FALSE	2.03627718769177e-06
BACH1	0.262658773579964	0.00333549841776957	Benign_Tumor	BACH1	FALSE	FALSE	0.00469836845857916
BACH2	0.551023016389326	4.00574808328477e-11	Benign_Tumor	BACH2	TRUE	TRUE	5.38700474101846e-10
BAD	0.180917886088906	0.0452259968384947	Benign_Tumor	BAD	FALSE	FALSE	0.0513491140832515
BAG1	0.44432887683128	2.62955280365563e-07	Benign_Tumor	BAG1	FALSE	FALSE	1.1234574982532e-06
BAG2	0.198219241475054	0.0279656971128076	Benign_Tumor	BAG2	FALSE	FALSE	0.0327944127362766
BAG3	0.542328607256555	9.23616962680858e-11	Benign_Tumor	BAG3	FALSE	FALSE	1.12283270568532e-09
BAG4	0.332198957895928	0.000174152465510751	Benign_Tumor	BAG4	FALSE	FALSE	0.000334658976480618
BAG5	0.269530981601413	0.00257216442888777	Benign_Tumor	BAG5	FALSE	FALSE	0.00371786863291899
BAG6	0.44511536411572	2.49033083675624e-07	Benign_Tumor	BAG6	FALSE	FALSE	1.07221238929513e-06
BAHCC1	0.419921327523571	1.33121574278268e-06	Benign_Tumor	BAHCC1	FALSE	FALSE	4.6274604380256e-06
BAHD1	0.39420619134624	6.44036746827545e-06	Benign_Tumor	BAHD1	FALSE	FALSE	1.8423189306292e-05
BAIAP2	0.433337122666949	5.5451394737262e-07	Benign_Tumor	BAIAP2	FALSE	FALSE	2.14598551253325e-06
BAIAP2-DT	0.559393650257732	1.75140859609629e-11	Benign_Tumor	BAIAP2-DT	FALSE	FALSE	2.58038657209153e-10
BAIAP2L1	0.412221454029869	2.16395709897748e-06	Benign_Tumor	BAIAP2L1	FALSE	FALSE	7.09646370078013e-06
BAIAP3	0.289694295186255	0.00115386721822281	Benign_Tumor	BAIAP3	FALSE	FALSE	0.00181232215727522
BAK1	0.464444602428261	6.26006222583915e-08	Benign_Tumor	BAK1	FALSE	FALSE	3.20853612823399e-07
BAMBI	0.519609028801003	7.34783954886508e-10	Benign_Tumor	BAMBI	FALSE	FALSE	6.87346897530567e-09
BANF1	0.393906852520494	6.55465446445486e-06	Benign_Tumor	BANF1	FALSE	FALSE	1.87054487767923e-05
BANK1	0.2578277017282	0.00398819392453135	Benign_Tumor	BANK1	TRUE	FALSE	0.00552711079351488
BANP	0.47521969187389	2.79162464008406e-08	Benign_Tumor	BANP	FALSE	FALSE	1.6125359985174e-07
BAP1	0.383132589700083	1.22070686498421e-05	Benign_Tumor	BAP1	FALSE	FALSE	3.23245502608385e-05
BARD1	0.334316866312613	0.000157311112416308	Benign_Tumor	BARD1	FALSE	FALSE	0.000306378933674233
BARX2	0.375931969793613	1.82755122035112e-05	Benign_Tumor	BARX2	FALSE	FALSE	4.60227282576455e-05
BASP1	0.460598887287027	8.29580716299674e-08	Benign_Tumor	BASP1	FALSE	FALSE	4.09478938032799e-07
BATF	0.506797491595534	2.21554966947291e-09	Benign_Tumor	BATF	FALSE	FALSE	1.78308811383471e-08
BATF2	0.424778774474989	9.73704758640041e-07	Benign_Tumor	BATF2	FALSE	FALSE	3.52967975007015e-06
BATF3	0.423543516001263	1.05479488642629e-06	Benign_Tumor	BATF3	FALSE	FALSE	3.78312316128895e-06
BAX	0.296223273828031	0.000878740704249475	Benign_Tumor	BAX	FALSE	FALSE	0.00142015659892871
BAZ1A	0.271582541149441	0.00237707135000075	Benign_Tumor	BAZ1A	FALSE	FALSE	0.0034654682768734
BAZ1A-AS1	0.331497926743709	0.000180085972319218	Benign_Tumor	BAZ1A-AS1	FALSE	FALSE	0.000344996782744148
BAZ1B	0.238578795968394	0.00787366870711602	Benign_Tumor	BAZ1B	FALSE	FALSE	0.0102659613844539
BAZ2A	0.426865703072303	8.50002499287942e-07	Benign_Tumor	BAZ2A	FALSE	FALSE	3.11754331639452e-06
BAZ2B	0.3036376816434	0.00063994197639449	Benign_Tumor	BAZ2B	FALSE	FALSE	0.00106826202148048
BAZ2B-AS1	0.213380077249577	0.0178027095001232	Benign_Tumor	BAZ2B-AS1	FALSE	FALSE	0.0216798244483437
BBC3	0.365149943827156	3.28593446145548e-05	Benign_Tumor	BBC3	FALSE	FALSE	7.70660502533828e-05
BBIP1	0.172815459920479	0.0559462237591024	Benign_Tumor	BBIP1	FALSE	FALSE	0.0626528507551058
BBLN	0.28285274243292	0.00152463496993368	Benign_Tumor	BBLN	FALSE	FALSE	0.00233197562035549
BBOF1	0.227927910628966	0.0112287188671535	Benign_Tumor	BBOF1	FALSE	FALSE	0.0141878165450857
BBS1	0.462886737537459	7.01930753914909e-08	Benign_Tumor	BBS1	FALSE	FALSE	3.5490803995834e-07
BBS10	0.118223922821793	0.192796217865945	Benign_Tumor	BBS10	FALSE	FALSE	0.20216924791774
BBS12	-0.0705131315516945	0.438334357917849	Benign_Tumor	BBS12	FALSE	FALSE	0.446447413724962
BBS2	0.189488540191944	0.0358055279303089	Benign_Tumor	BBS2	FALSE	FALSE	0.0412822600472866
BBS4	0.336071795812583	0.000144516405795425	Benign_Tumor	BBS4	FALSE	FALSE	0.000284686764786211
BBS5	0.417037524929454	1.59913988257438e-06	Benign_Tumor	BBS5	FALSE	FALSE	5.45768253152111e-06
BBS7	0.253391731968953	0.00468601408152949	Benign_Tumor	BBS7	FALSE	FALSE	0.00640527493124364
BBS9	0.239802282524536	0.00755179305364291	Benign_Tumor	BBS9	FALSE	FALSE	0.009891838945612
BBX	0.332756353132663	0.00016956481223842	Benign_Tumor	BBX	FALSE	FALSE	0.000326770550796797
BCAM	0.269569760618179	0.00256834652717737	Benign_Tumor	BCAM	FALSE	FALSE	0.00371303940472829
BCAP29	0.302564200694228	0.000670355141822841	Benign_Tumor	BCAP29	FALSE	FALSE	0.00111199836212261
BCAP31	0.496781433632822	5.08929603967153e-09	Benign_Tumor	BCAP31	FALSE	FALSE	3.7035330479348e-08
BCAR1	0.191302780417129	0.0340393969126127	Benign_Tumor	BCAR1	FALSE	FALSE	0.0393596323225511
BCAR3	0.493465182944863	6.66346578595676e-09	Benign_Tumor	BCAR3	FALSE	FALSE	4.68276862295599e-08
BCAS1	0.479091186158868	2.07425880798613e-08	Benign_Tumor	BCAS1	FALSE	FALSE	1.25004219473678e-07
BCAS2	0.312876359542763	0.000426005728138927	Benign_Tumor	BCAS2	FALSE	FALSE	0.000743731937177331
BCAS3	0.197387218299919	0.0286436926814329	Benign_Tumor	BCAS3	FALSE	FALSE	0.0335263604756073
BCAS4	0.454365468943411	1.29985799307231e-07	Benign_Tumor	BCAS4	FALSE	FALSE	6.07218202753964e-07
BCAT1	0.217285935968413	0.0157728602328242	Benign_Tumor	BCAT1	FALSE	FALSE	0.0193776232570031
BCAT2	0.368445737055831	2.75255442866943e-05	Benign_Tumor	BCAT2	FALSE	FALSE	6.59368252848316e-05
BCCIP	0.334262944428869	0.000157720423502634	Benign_Tumor	BCCIP	FALSE	FALSE	0.000307099294224371
BCDIN3D	0.334646521647349	0.000154830148435018	Benign_Tumor	BCDIN3D	FALSE	FALSE	0.000302038068593077
BCHE	0.366913909520118	2.98945952150397e-05	Benign_Tumor	BCHE	FALSE	FALSE	7.07520564261114e-05
BCKDHA	0.401183811363909	4.25326181483537e-06	Benign_Tumor	BCKDHA	FALSE	FALSE	1.27548712194168e-05
BCKDHB	0.360457509642481	4.21444307854217e-05	Benign_Tumor	BCKDHB	FALSE	FALSE	9.59946205384485e-05
BCKDK	0.442585926229999	2.96501020729669e-07	Benign_Tumor	BCKDK	FALSE	FALSE	1.24559222978774e-06
BCL10	0.270913754211822	0.0024391478383335	Benign_Tumor	BCL10	FALSE	FALSE	0.00354700245460525
BCL11A	0.29817639870846	0.000808971532294317	Benign_Tumor	BCL11A	FALSE	FALSE	0.00131793217621293
BCL11B	0.368500126378665	2.74447601615031e-05	Benign_Tumor	BCL11B	FALSE	FALSE	6.57736611257445e-05
BCL2	0.290051960296606	0.00113696475377885	Benign_Tumor	BCL2	FALSE	FALSE	0.00178848001117152
BCL2A1	0.447664401617349	2.0858278526837e-07	Benign_Tumor	BCL2A1	FALSE	FALSE	9.17069371819403e-07
BCL2L1	0.525920151474995	4.19395883431381e-10	Benign_Tumor	BCL2L1	FALSE	FALSE	4.1710432175411e-09
BCL2L11	0.476480801593304	2.53520732764129e-08	Benign_Tumor	BCL2L11	FALSE	FALSE	1.47978949450367e-07
BCL2L12	0.415636829253128	1.74703585114383e-06	Benign_Tumor	BCL2L12	FALSE	FALSE	5.89422492368162e-06
BCL2L13	0.326536819807421	0.000227750287903612	Benign_Tumor	BCL2L13	FALSE	FALSE	0.000425131311073442
BCL2L14	0.332505693865277	0.000171613799797808	Benign_Tumor	BCL2L14	FALSE	FALSE	0.000330514680219053
BCL2L2	0.496949207958509	5.01999348540705e-09	Benign_Tumor	BCL2L2	FALSE	FALSE	3.65994187959944e-08
BCL2L2-PABPN1	0.234058399860034	0.0091706194769316	Benign_Tumor	BCL2L2-PABPN1	FALSE	FALSE	0.0117901475368823
BCL3	0.364363872671666	3.42674684170276e-05	Benign_Tumor	BCL3	FALSE	FALSE	7.99591377971787e-05
BCL6	0.579372734770088	2.20838706882652e-12	Benign_Tumor	BCL6	TRUE	TRUE	4.21460929201414e-11
BCL6B	0.436762890399401	4.40699533632053e-07	Benign_Tumor	BCL6B	FALSE	FALSE	1.75032232523641e-06
BCL7A	0.479040349379169	2.08241432526963e-08	Benign_Tumor	BCL7A	FALSE	FALSE	1.25306948560371e-07
BCL7B	0.456418935077087	1.12220842148604e-07	Benign_Tumor	BCL7B	FALSE	FALSE	5.33622954131362e-07
BCL7C	0.241025121751302	0.00724178376746991	Benign_Tumor	BCL7C	FALSE	FALSE	0.00952582976694053
BCL9	0.373194956009729	2.12523865814032e-05	Benign_Tumor	BCL9	FALSE	FALSE	5.25088713679505e-05
BCL9L	0.419979344453514	1.32629057187519e-06	Benign_Tumor	BCL9L	FALSE	FALSE	4.61239907901124e-06
BCLAF1	0.259575475978963	0.00373990007761596	Benign_Tumor	BCLAF1	FALSE	FALSE	0.00521316361517305
BCLAF3	0.224198284144747	0.0126700424258271	Benign_Tumor	BCLAF3	FALSE	FALSE	0.0158546059218486
BCOR	0.447259240739229	2.14563530704579e-07	Benign_Tumor	BCOR	FALSE	FALSE	9.39386523379929e-07
BCORL1	0.375575284412647	1.86399134718236e-05	Benign_Tumor	BCORL1	FALSE	FALSE	4.67815265909281e-05
BCR	0.528222046228886	3.40837034061173e-10	Benign_Tumor	BCR	FALSE	FALSE	3.47898435108222e-09
BCS1L	0.44265819856468	2.95032441476779e-07	Benign_Tumor	BCS1L	FALSE	FALSE	1.240426622872e-06
BCYRN1	0.432451651748848	5.8819706660245e-07	Benign_Tumor	BCYRN1	FALSE	FALSE	2.25615589118226e-06
BDH1	0.345277501155711	9.18383081083953e-05	Benign_Tumor	BDH1	FALSE	FALSE	0.00019071849208855
BDH2	0.282337529733624	0.00155653088560062	Benign_Tumor	BDH2	FALSE	FALSE	0.00237645641975083
BDKRB2	0.417283138945852	1.574462809306e-06	Benign_Tumor	BDKRB2	FALSE	FALSE	5.3828999625296e-06
BDNF-AS	0.31605787581907	0.000369166526787036	Benign_Tumor	BDNF-AS	FALSE	FALSE	0.000654190978795461
BDP1	0.213069581722028	0.0179733617299244	Benign_Tumor	BDP1	FALSE	FALSE	0.0218705393202151
BECN1	0.31320378503424	0.000419804048578223	Benign_Tumor	BECN1	FALSE	FALSE	0.000733985455092474
BEND3	0.244491132054713	0.00642350261222141	Benign_Tumor	BEND3	FALSE	FALSE	0.00854765497565787
BEND4	0.389869585080624	8.29579582860713e-06	Benign_Tumor	BEND4	FALSE	FALSE	2.30327025207522e-05
BEND5	0.187945698952455	0.0373675913703134	Benign_Tumor	BEND5	FALSE	FALSE	0.042984598937058
BEND6	0.0810761977884318	0.372679078438383	Benign_Tumor	BEND6	FALSE	FALSE	0.381147388751621
BEND7	0.370127660415768	2.51279014685111e-05	Benign_Tumor	BEND7	FALSE	FALSE	6.0754045888701e-05
BEST1	0.316951275237907	0.000354514282059314	Benign_Tumor	BEST1	FALSE	FALSE	0.000630259514238134
BET1	0.39505294290167	6.127187848339e-06	Benign_Tumor	BET1	FALSE	FALSE	1.76603176683663e-05
BET1L	0.543611115855017	8.17759318177129e-11	Benign_Tumor	BET1L	FALSE	FALSE	1.00751312199149e-09
BEX1	0.401108661930876	4.27252438422683e-06	Benign_Tumor	BEX1	FALSE	FALSE	1.28027751078631e-05
BEX2	0.499707266691355	4.00270745002668e-09	Benign_Tumor	BEX2	FALSE	FALSE	3.00550448983922e-08
BEX3	0.504957633383539	2.58644063963161e-09	Benign_Tumor	BEX3	FALSE	FALSE	2.0414921480478e-08
BEX4	0.415971639950925	1.71054722477229e-06	Benign_Tumor	BEX4	FALSE	FALSE	5.7922052470926e-06
BEX5	0.659117020234135	1.15182359604831e-16	Benign_Tumor	BEX5	FALSE	FALSE	5.12495681750295e-15
BFAR	0.191165588309855	0.0341703304227795	Benign_Tumor	BFAR	FALSE	FALSE	0.0394992989662964
BGN	0.317028783827931	0.000353268756817493	Benign_Tumor	BGN	FALSE	FALSE	0.000628450348402881
BHLHA15	0.319662233748663	0.000313276212784818	Benign_Tumor	BHLHA15	FALSE	FALSE	0.000564462624285314
BHLHE40	0.572435032103174	4.60502018464987e-12	Benign_Tumor	BHLHE40	FALSE	FALSE	7.96821992617249e-11
BHLHE41	0.250843743467817	0.00513445104062145	Benign_Tumor	BHLHE41	FALSE	FALSE	0.00696687340381614
BHMT2	0.262018336017888	0.00341610656730499	Benign_Tumor	BHMT2	FALSE	FALSE	0.00480005662479839
BICC1	0.170976519632589	0.0586500120595777	Benign_Tumor	BICC1	FALSE	FALSE	0.0654876774793005
BICD1	0.333866350580159	0.000160761441324386	Benign_Tumor	BICD1	FALSE	FALSE	0.000311928473180247
BICD2	0.390992225669079	7.77220101654303e-06	Benign_Tumor	BICD2	FALSE	FALSE	2.17456856684557e-05
BICDL1	0.607061173957801	9.82157925761318e-14	Benign_Tumor	BICDL1	FALSE	FALSE	2.5491908963135e-12
BICDL2	0.227652060461376	0.0113301685880359	Benign_Tumor	BICDL2	FALSE	FALSE	0.0143020763087852
BICRA	0.38056154914769	1.41144492502023e-05	Benign_Tumor	BICRA	FALSE	FALSE	3.6768872227066e-05
BICRAL	0.270758812064861	0.00245373690477252	Benign_Tumor	BICRAL	FALSE	FALSE	0.0035662197683642
BID	0.409445512350612	2.57065506027924e-06	Benign_Tumor	BID	FALSE	FALSE	8.21522906910088e-06
BIK	0.33370062123705	0.000162048295062896	Benign_Tumor	BIK	FALSE	FALSE	0.000314151387901715
BIN1	0.272158539490101	0.00232475613534719	Benign_Tumor	BIN1	FALSE	FALSE	0.00339460171549571
BIN2	0.344639099388614	9.48149147061053e-05	Benign_Tumor	BIN2	FALSE	FALSE	0.00019603726323927
BIN3	0.513824673625693	1.21627512675529e-09	Benign_Tumor	BIN3	FALSE	FALSE	1.06112339209861e-08
BIRC2	0.362099416341989	3.8646773321469e-05	Benign_Tumor	BIRC2	FALSE	FALSE	8.89384071132314e-05
BIRC3	0.365115860569655	3.29192564987817e-05	Benign_Tumor	BIRC3	FALSE	FALSE	7.71941813820627e-05
BIRC6	0.241749895077663	0.00706341323588877	Benign_Tumor	BIRC6	FALSE	FALSE	0.00931086290185338
BISPR	0.401357164090186	4.20914034925369e-06	Benign_Tumor	BISPR	FALSE	FALSE	1.263715879293e-05
BIVM	0.133766413783698	0.140204133031594	Benign_Tumor	BIVM	FALSE	FALSE	0.149200421190448
BLCAP	0.463791403252205	6.56831697990244e-08	Benign_Tumor	BLCAP	FALSE	FALSE	3.34275818065427e-07
BLMH	0.223744757451594	0.012855889008705	Benign_Tumor	BLMH	FALSE	FALSE	0.0160613525497443
BLNK	0.298760193089996	0.000789125046221299	Benign_Tumor	BLNK	FALSE	FALSE	0.00128829482595705
BLOC1S1	0.538697945893339	1.30001826043451e-10	Benign_Tumor	BLOC1S1	FALSE	FALSE	1.51103021983693e-09
BLOC1S2	0.418961027179056	1.41530417401477e-06	Benign_Tumor	BLOC1S2	FALSE	FALSE	4.88703589843282e-06
BLOC1S3	0.450628747819527	1.69420391804416e-07	Benign_Tumor	BLOC1S3	FALSE	FALSE	7.63642188587604e-07
BLOC1S4	0.339244702247034	0.000123807309308048	Benign_Tumor	BLOC1S4	FALSE	FALSE	0.0002492310273855
BLOC1S5	0.173040616973015	0.0556223364429915	Benign_Tumor	BLOC1S5	FALSE	FALSE	0.0622990970531291
BLOC1S5-TXNDC5	0.0229896657058551	0.800733636389299	Benign_Tumor	BLOC1S5-TXNDC5	FALSE	FALSE	0.803727033160848
BLOC1S6	0.305071341205211	0.000601299929748316	Benign_Tumor	BLOC1S6	FALSE	FALSE	0.00100992707139458
BLTP1	0.303272185345563	0.000650151693362888	Benign_Tumor	BLTP1	FALSE	FALSE	0.00108263604798335
BLTP2	0.455677594568874	1.18348546250295e-07	Benign_Tumor	BLTP2	FALSE	FALSE	5.59005735746389e-07
BLTP3A	0.278429248478214	0.00181894905070328	Benign_Tumor	BLTP3A	FALSE	FALSE	0.00273000130749828
BLTP3B	0.287526523043273	0.00126131298422282	Benign_Tumor	BLTP3B	FALSE	FALSE	0.00196679954974487
BLVRA	0.354273194811664	5.81610808096266e-05	Benign_Tumor	BLVRA	FALSE	FALSE	0.00012778534303729
BLVRB	0.399242150994473	4.77829753397211e-06	Benign_Tumor	BLVRB	FALSE	FALSE	1.41441603300794e-05
BLZF1	0.0854214517887068	0.347517645401719	Benign_Tumor	BLZF1	FALSE	FALSE	0.356068971106058
BMAL1	0.583082559544496	1.48015517821455e-12	Benign_Tumor	BMAL1	FALSE	FALSE	2.95518674235066e-11
