ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	group
GO:1902905	GO:1902905	positive regulation of supramolecular fiber organization	94/7469	149/12427	0.630872483221476	1.04965220899629	0.748361673650191	0.254331078487248	0.694750182468195	0.614442612200359	CCN2/ARHGEF5/FHOD1/GPX1/EDN1/TESK1/RGCC/EVL/GIT1/MECP2/PRKCE/ABL1/PFN1/MYOC/HSPA1A/TENM1/RHOC/EPHA1/CFL1/HSPA1B/NUMA1/ARHGEF10L/FCHSD1/CRACD/NF2/HCK/SMAD3/ARHGEF15/CTTN/RAPGEF3/BAIAP2/LIMK1/SDC4/SCIN/CYFIP1/BAIAP2L1/S100A10/SNX9/WDR1/GRB2/GSN/KIRREL1/SYNPO/PXN/ARHGEF10/DCTN1/APP/FHOD3/VASP/WHAMM/ARL2/PSRC1/MET/MTOR/TRIM27/CLIP1/MAPT/RAC1/PPM1E/PLEK/NCK2/CCL21/CCR7/CDC42EP4/PDXP/CD47/ARF6/CDK5RAP2/SWAP70/MAPRE1/AMOT/LIMA1/CDKN1B/PFN2/PTK2B/CDC42EP3/BRK1/TGFBR1/DSTN/PSEN1/NCKAP1L/BAG4/NAV3/LIMCH1/MTSS1/TGFB3/PPM1F/CSF3/RHOA/MAP1B/ARPC2/CX3CL1/APOE/KATNB1	94	go_bp
GO:0051051	GO:0051051	negative regulation of transport	201/7469	324/12427	0.62037037037037	1.03217868424054	0.720340634033807	0.254390849641132	0.694750182468195	0.614442612200359	STC1/GABRE/THBS1/INSIG1/OAZ1/CARTPT/SREBF2/IDH2/EDN1/ANKRD13D/PRRT2/PSMD9/AKT1/GABBR1/CYP51A1/SCAMP5/CHP1/DDX39A/DERL3/CYP4F2/RAB11FIP3/GSK3A/IRS2/IL1B/ATF4/PRKCE/MAPK3/BCR/ARHGAP8/PNKD/OSM/CALM1/SLC30A1/NFKBIA/AKT2/DERL2/RHBDF1/GRB10/YRDC/UNC119/NR1H3/SELENOS/FCGR2B/DLG4/CRY1/ARHGAP1/SIRPA/INPP5K/GGCX/CRY2/ERLEC1/OAZ3/ARL6IP5/TNFRSF1A/CD200/ERP29/VDR/OAZ2/LIF/REM1/NDFIP1/TMBIM6/LILRB2/TCAF2/LRSAM1/LILRB1/BMP8A/YWHAE/RUBCN/ATXN2/KLF7/RAB11FIP5/SNCA/SREBF1/FIS1/UBE2G2/SLC43A2/MMP9/CALM3/YWHAQ/SNX12/SNX33/HLA-F/B2M/SUFU/NOS3/NMB/ANXA2/CD74/APPL2/RHBDF2/HMGCR/SERPINE2/PACSIN2/PKIG/VAMP8/RANGAP1/TLR2/CD36/LGALS3/CD300A/C9orf72/CCN3/PRKN/OSR1/SMCR8/ABAT/RIN3/FKBP1B/NDFIP2/PEA15/INHBB/STXBP6/JAGN1/PLSCR1/FAM3D/FOXO1/ATP9A/ISCU/COMMD1/CSK/UBE2J1/OS9/RAC1/WWP2/UBQLN2/LGALS9/FRMD4A/GNAI2/CDK5/HDAC3/SPI1/CNN2/CORO1A/APOC2/KCNAB1/PID1/ABCA7/PIM3/HES1/TNFRSF1B/ADA/ANXA1/RAB7A/CD47/ARF6/IRS1/HADH/UCP2/ADRA2C/GNB5/GSTO1/PPP3CC/RBM10/PRKG2/PDE8B/NEO1/KCNRG/ANKRD13B/CTNND1/INHBA/UBQLN1/NEU3/PTK2B/MTMR2/PARK7/CALCA/WDR54/BARD1/TBC1D4/PRKCB/PFKL/NCKAP1L/CAV1/ITGB3/GNAO1/RACK1/MTMR4/TGFB1/CAB39/PTPRM/RGS2/VDAC1/GJA1/ANKRD27/PPM1F/ABCC8/CEACAM1/WNK1/RSAD2/NOTCH1/CD84/ADRA2A/KCNE3/MAP1B/ABCA2/RAB11FIP1/PPP3CA/PTGER3/APOE/KCNQ1	201	go_bp
GO:0008544	GO:0008544	epidermis development	154/7469	247/12427	0.623481781376518	1.03735548228223	0.72781805244583	0.254719825607739	0.695306111850963	0.614934280588172	KLF4/ERRFI1/CCN2/KRT6A/NFKBIZ/MAFB/ZFP36/HOXB13/CDKN1A/BMP4/WHRN/SLC39A7/KAZN/ELMOD3/ERCC2/EMP1/BCR/CRABP2/GNAS/TMEM79/SOX18/MAFF/DKK1/GJB5/KRT7/HLA-DRB1/SAV1/FOXQ1/MAP2K1/NUMA1/PDGFA/VDR/LDB1/PPARD/KRT4/COL7A1/RELA/ZFP36L1/FOSL2/APCDD1/TFAP2C/KRT15/ZNF750/LATS2/KLF7/KEAP1/NOM1/PLOD1/INSR/SGPP1/FUZ/FLNB/ASAH1/MACROH2A1/MYCL/ALOX15B/ELOVL1/KDF1/SPINT1/PIP5K1A/NAGLU/SMO/PPARA/SOD1/PPL/UGCG/PTCH1/OVOL2/SRSF6/TRPC4AP/ERCC3/PIAS4/ANKRD24/EPHA2/MYO7A/IGFBP5/GLI2/PLAAT4/NSDHL/KRT16/MSX2/CNFN/ADAM9/KRT80/CTNNB1/STARD7/GRHL1/IRF6/MET/FLOT2/ATP2A2/GBA1/LRP4/TRIM16/TXNIP/RAC1/STS/EGFR/FGFR1/HDAC3/WAS/TRIOBP/CLDN4/BCL11B/PKP1/HES1/NSUN2/ANXA1/SLC44A4/LGR4/TMC1/TP63/KRT5/NME2/SLC39A2/SVEP1/YAP1/INHBA/HOXA7/VANGL2/CSTA/AQP3/SNAI1/LAMB3/FA2H/ST14/GRHL2/CDH23/SLC4A7/SRF/MAFG/ATP2C1/YBX1/IFT172/ACVR1B/PTHLH/NGFR/EXTL3/TFDP1/ALDH3A2/SULT2B1/FOXC1/CLIC4/GLI1/KRT14/TRADD/WNT5A/LSR/NOTCH1/SOX9/ELAPOR2/GRHL3/PPP3CA/KCNQ1	154	go_bp
GO:0048640	GO:0048640	negative regulation of developmental growth	49/7469	76/12427	0.644736842105263	1.07271987372367	0.780463315454606	0.255216124719928	0.696318009570512	0.615829211016072	ADRB2/CDKN1A/DUSP10/GSK3A/VGLL4/GNAS/WWC3/PLXNA3/SAV1/CFL1/RAI1/LGMN/CDH1/G6PD/IFRD1/ATG16L1/PI16/WWC1/ADRB1/GDF15/PPARA/PTCH1/SEMA3F/MT3/HDAC6/ARHGAP4/SEMA6C/TP73/FOXP1/FGFR3/CDK5/RNF6/ULK1/SPP1/MAPK11/ULK2/RTN4/PLAC8/CDKN1B/JARID2/MYOZ1/RGMA/RGS2/RTN4R/WWC2/FXN/WNT5A/SOCS2/FSTL4	49	go_bp
GO:0072006	GO:0072006	nephron development	78/7469	123/12427	0.634146341463415	1.055099288441	0.753735599807111	0.255420986162495	0.696534160002397	0.616020376185001	EGR1/VEGFA/GPR4/EDN1/COL4A3/RET/BMP4/MAGED1/AQP1/IRX3/NUP85/LIF/WNT2B/BASP1/GZF1/CFLAR/PKD1/HS3ST3B1/ASXL1/AQP11/GATA3/NOTCH3/MPV17/CD34/BMP2/SEC61A1/SMO/HOXA11/PTCH1/STAT1/COL4A4/AMPD2/AHI1/WNT7B/OSR1/CTNNB1/TACSTD2/PODXL/HOXD11/HEYL/PKD2/KIF26B/HES1/CTNNBIP1/PDGFRB/ENPEP/LGR4/NID1/MAGI2/PECAM1/PBX1/SULF1/LAMB2/NPNT/GREB1L/YAP1/PLCE1/VANGL2/ITGA3/COMT/BMP7/HS3ST3A1/GLI3/ITGB3/IRX2/ILK/TGFB1/KLF15/MTSS1/TCF21/EDNRB/FOXC1/PDGFD/NOTCH1/WNT6/SOX9/CD24/PPP3CA	78	go_bp
GO:0022411	GO:0022411	cellular component disassembly	249/7469	403/12427	0.617866004962779	1.02801189498895	0.701639728796766	0.258491959527562	0.704041728607875	0.622660129842691	DDIT4/WASHC1/CHMP4BP1/RRP7A/MMP19/RAB40A/ADRB2/VPS4A/ACIN1/PLK3/NAPA/AKAP8L/ANKZF1/CTSG/HSPA2/PLIN3/GAK/KLC1/GTPBP2/IL1B/RNF25/KAT5/CHMP2A/ELP6/CDK5RAP3/PPP1CA/PYM1/ASCC2/HEMK1/CALM1/CX3CR1/GOLGA2/TOM1/DPP4/NEK6/NEDD9/CHMP4B/DKK1/SHFL/USP21/BNIP3/CLN3/ADAMTS4/GABARAPL2/SNAI2/MICAL3/STX5/CIB1/VPS16/SARM1/CFL1/CHMP6/MARK4/EEF2K/IQSEC1/SMARCD2/VMP1/DNASE2/GABARAPL1/CRACD/KLK4/SMARCA4/TREM2/TCF25/DNAJC17/CAPN10/ATXN7/ITGAM/FYCO1/PHF23/BLCAP/EIF5A/STAT3/IL6/ATAD2B/RUBCN/SNAPIN/APEH/PPP1R10/DNASE2B/MCOLN1/ADAM10/SKIC8/WEE1/CCDC88C/MMP9/FLOT1/C3/CHKA/SMAD7/UPF1/INSR/ADAM15/ARID1A/FLII/GCN1/GABARAP/NCKAP5/PLEKHH2/CST3/RAC2/CAPZB/DYRK3/MMP15/DFFA/CHMP1A/MICAL1/VAMP8/SCIN/PBXIP1/TRNT1/CHMP1B/LAMP2/MMP7/TPSAB1/ENDOG/CAPG/WDR1/GSN/HDAC6/C1QB/JMJD4/CHMP2B/CSTPP1/TRIM21/SMCR8/ENG/OGFOD1/CHMP5/DCTN1/PEX13/TTLL1/NME1/DMTN/VCP/LPIN1/PPP1R9B/CTSS/DUSP3/IGF1R/TBC1D25/ATP2A2/TMEM39A/PEX5/SMARCB1/ARHGEF2/RAC1/CLEC16A/TFIP11/DEDD2/GBF1/ADAM8/SMARCC2/PLEK/SKIC2/UBQLN4/RUBCNL/MMP14/C1QA/TRIOBP/SPTBN4/DENR/HSF1/MAP4/ADAMTS15/CTDNEP1/NGEF/EXOC8/MID1IP1/SPTAN1/PDXP/ARF6/CHMP7/SH3BP1/RNF7/MMP2/DDRGK1/MRPL58/SWAP70/SH3PXD2B/PDPN/TIMP3/LCP1/RNF14/RHOU/LIMA1/H2AC25/MTRFR/ETF1/UFSP2/SCAF4/TPGS2/VANGL2/FSCN1/GPER1/C1QC/EIF4E2/DDR1/UBQLN1/MTRF1L/ELAC1/HMGA1/PIK3R1/TGFBR1/SPECC1L/SPTBN1/DSTN/PRKCB/SNAP29/TRAF2/STON1/PLAAT3/DICER1/NAV3/BOK/NAPB/ADD1/GRWD1/RACK1/CHMP3/LIX1/TGFB1/TECPR1/KIF9/LRP1/KLHDC10/MTPN/CAPZA2/ASB2/PRKCA/RPL23/TGFB3/VILL/BECN1/SMARCD1/CHMP4A/ABCC8/SMARCC1/LIX1L/WNK1/ADAMTS5/USP10/MAP1S/MAP1B/FURIN/NEMP1/CX3CL1/PEX12/KATNB1	249	go_bp
GO:0001960	GO:0001960	negative regulation of cytokine-mediated signaling pathway	44/7469	68/12427	0.647058823529412	1.07658321060383	0.777212904337655	0.258555007115013	0.704041728607875	0.622660129842691	NLRC5/OAS3/CISH/NR1H3/IL1RN/TREX1/CCL5/SH2B3/OAS1/NAIP/MUL1/TREM2/IL6/GSTP1/RFFL/ANXA4/PELI3/DNAJA3/NOL3/METTL3/PIAS4/GPS2/ISG15/ROBO1/RNF113A/CARD8/SLIT2/USP18/ECM1/EIF4E2/STAT2/CAV1/DICER1/PADI2/CCDC3/SLIT3/GAS6/ADAR/CARD16/PARP14/PPP2CB/PTPN2/PPARG/PTPRC	44	go_bp
GO:0061614	GO:0061614	miRNA transcription	44/7469	68/12427	0.647058823529412	1.07658321060383	0.777212904337655	0.258555007115013	0.704041728607875	0.622660129842691	EGR1/FOS/KLF4/VEGFA/SREBF2/JUN/BMP4/RARA/PPARD/RELA/ATOH8/SMARCA4/AR/STAT3/IL6/NCOR1/FOSL1/SREBF1/SMAD3/HIF1A/GATA3/NOTCH3/FOXA1/FOXO3/BMP2/DDX5/PPARA/ZNF512B/MRTFA/LILRB4/ESR1/APP/EGFR/SPI1/NCOR2/GATA2/ETS1/SRF/TP53/TGFB1/NGFR/PPARG/SOX9/TEAD1	44	go_bp
GO:0042113	GO:0042113	B cell activation	138/7469	221/12427	0.624434389140271	1.0389404410023	0.716892377669435	0.25951028867031	0.70629604339136	0.624653863848438	KLF6/NFKBIZ/ICOSLG/BCL6/TNFAIP3/AKAP17A/CDKN1A/IRF2BP2/POLM/SLC39A7/IRS2/PTPN6/IGHM/ABL1/ITFG2/NFATC2/CLCF1/PELI1/XBP1/SLC39A10/BATF/ID2/FCGR2B/EXOSC6/CARD11/JAK3/ERCC1/TXLNA/THEMIS2/KMT5C/ZFP36L2/CD81/ZAP70/CD38/PARP3/ZFP36L1/TCF3/NDFIP1/DNAJB9/FOSL2/CD79A/STAT6/BAK1/CD27/IL6/TYROBP/ST3GAL1/SYVN1/TFRC/KIT/SUPT6H/LAT2/GPR183/TNFSF13/C3/TBC1D10C/BST2/POU2AF1/FLT3LG/CD74/INPP5D/VAV1/SAMSN1/MZB1/CD40/PIK3CD/PIK3R2/ITM2A/MFNG/LGALS1/NFAM1/LAPTM5/TNFRSF21/CD300A/CD22/PLCG2/LFNG/STAT5A/SASH3/LGALS8/CFB/PRKCD/IL4I1/GPS2/PHB2/CMTM7/TIRAP/LRRC8A/TPD52/CTPS1/TNFSF13B/CD79B/IL27RA/MMP14/SPI1/BCL3/ADA/PHB1/MNDA/TP53BP1/DDRGK1/ADAM17/SWAP70/IL7R/SLAMF8/IKZF3/TLR4/MLH1/ITGA4/INHBA/TNIP2/PTPRJ/PTK2B/PIK3R1/SANBR/SYK/SPIB/PRKCB/VAV3/NCKAP1L/TP53/MAD2L2/DOCK10/VCAM1/SH3KBP1/TGFB1/SLC25A5/PRLR/PCYT1A/PTPN2/CD86/PTPRC/HMCES/TICAM1/RNF8/LYL1/IL2RG/IL7	138	go_bp
GO:0050714	GO:0050714	positive regulation of protein secretion	73/7469	115/12427	0.634782608695652	1.05615791648961	0.742573157988314	0.260122808080141	0.70761572521899	0.625821001000618	APBB3/PLA2G6/HCAR2/PSMD9/IRS2/PRKCE/AACS/MYO18A/TMED10/HLA-DRB1/MPC2/SIRT3/DOC2B/PTPN23/CD38/PPARD/TREM2/MYH10/CAPN10/STX4/PRKAR1A/C2CD2L/GNA11/PRKACA/SERP1/HIF1A/PCK2/GOLPH3/ANG/TLR2/TM7SF3/PARD6A/PRKN/ABAT/ADAM9/UNC13B/ATP13A2/TCF7L2/NADK/RAC1/LRRC8A/ADAM8/FRMD4A/ADORA2A/ISL1/CFTR/GPR68/ARF6/ORAI1/IER3IP1/NLGN2/TLR4/OR51E2/GPER1/GPR27/CD33/IGF1/BSG/PRKCB/PPIA/PHPT1/GLUD1/TGFB1/PRKCA/P2RX7/TGFB3/ABCC8/VEGFC/MYOM1/PPARG/DYNLL1/GPLD1/PFKFB2	73	go_bp
GO:0006998	GO:0006998	nuclear envelope organization	39/7469	60/12427	0.65	1.08147677065203	0.776463231879236	0.261546023421285	0.707987707699527	0.626149985278423	CHMP4BP1/LEMD2/VPS4A/AKAP8L/ANKLE2/EMD/CHMP2A/SIRT2/NEK6/CHMP4B/TOR1B/FNTA/CHMP6/ICMT/WEE1/CHMP1A/CHMP1B/REEP4/TMEM43/CHMP2B/CHMP5/DCTN1/BANF1/LPIN1/LMNB2/NSFL1C/CTDNEP1/CHMP7/LMNA/GPER1/PRKCB/PARP11/CHMP3/PRKCA/TOR1A/NUP93/CHMP4A/DMPK/NEMP1	39	go_bp
GO:0030032	GO:0030032	lamellipodium assembly	39/7469	60/12427	0.65	1.08147677065203	0.776463231879236	0.261546023421285	0.707987707699527	0.626149985278423	PLXNB3/SPATA13/BIN3/CFL1/NUP85/ARFIP2/ABLIM3/AKIRIN1/KIT/S1PR1/GOLPH3/RAC2/CAPZB/ARHGEF7/VAV2/CYFIP1/SRGAP2/EPHA2/AUTS2/ABI3/PARVB/DMTN/SH2B1/WHAMM/ACTR3/MTOR/RAC1/NCK2/WAS/AJUBA/SLIT2/HSP90AA1/PLCE1/FSCN1/PIK3R1/BRK1/VAV3/ABLIM1/ARPC2	39	go_bp
GO:0032412	GO:0032412	regulation of monoatomic ion transmembrane transporter activity	39/7469	60/12427	0.65	1.08147677065203	0.776463231879236	0.261546023421285	0.707987707699527	0.626149985278423	EDN1/CHP1/CALM1/HTT/CACNG4/VAMP2/PPIF/COX17/MINK1/ACTN4/VMP1/TCAF2/TCAF1/SELENON/CALM3/DAPK1/CACNB3/PRRT1/FKBP1B/PHB2/STIM2/CTSS/STIM1/KCNAB1/CFTR/TMSB4X/AHCYL1/GNB5/KCNRG/CRACR2A/UBQLN1/SPHK2/SCN1B/WNK2/TESC/STIMATE/AHNAK/KCNE3/KCNQ1	39	go_bp
GO:0045185	GO:0045185	maintenance of protein location	39/7469	60/12427	0.65	1.08147677065203	0.776463231879236	0.261546023421285	0.707987707699527	0.626149985278423	TMED2/INSIG1/AKT1/KDELR3/PINK1/KDELR1/CIZ1/RER1/SUN1/FKRP/CHCHD10/TAF8/SRGN/HSPA5/SYNE1/GOLPH3/RANGAP1/HK1/CD4/HK2/VPS13D/SUPT7L/NRROS/PGR/ARL2/OS9/CDK5/HDAC3/SKP1/TAF3/BBS4/PARK7/MICOS10-NBL1/PKP2/BARD1/CAV1/KDELR2/FBN1/HNRNPU	39	go_bp
GO:0001945	GO:0001945	lymph vessel development	19/7469	28/12427	0.678571428571429	1.12901421112025	0.838816336359179	0.26217510171485	0.707987707699527	0.626149985278423	VEGFA/VASH1/SOX18/NR2F2/PKD1/PTPN14/CLEC14A/EPHA2/LGALS8/TBX1/TIE1/PDPN/SVEP1/TMEM204/EFNB2/SYK/HEG1/FOXC1/VEGFC	19	go_bp
GO:0002701	GO:0002701	negative regulation of production of molecular mediator of immune response	19/7469	28/12427	0.678571428571429	1.12901421112025	0.838816336359179	0.26217510171485	0.707987707699527	0.626149985278423	BCL6/FCGR2B/JAK3/PARP3/NDFIP1/TMBIM6/LILRB1/SMAD7/BST2/HLA-F/LILRB4/NLRX1/CD22/ATG9A/AXL/TGFB1/CUEDC2/TGFB3/ACP5	19	go_bp
GO:0006858	GO:0006858	extracellular transport	19/7469	28/12427	0.678571428571429	1.12901421112025	0.838816336359179	0.26217510171485	0.707987707699527	0.626149985278423	DNAH1/NPHP3/CCDC40/KATNIP/DNAAF2/STK36/CCDC88C/CWH43/DPCD/NEK10/OFD1/TTLL1/STARD7/WWP2/DNAH5/ARRDC1/VANGL1/SPAG6/KIF27	19	go_bp
GO:0010574	GO:0010574	regulation of vascular endothelial growth factor production	19/7469	28/12427	0.678571428571429	1.12901421112025	0.838816336359179	0.26217510171485	0.707987707699527	0.626149985278423	ADORA2B/C5AR1/PTGS2/IL1B/ATF4/NDRG2/RELA/STAT3/IL6/HIF1A/C3/CXCL17/ISL1/SULF1/CYP1B1/BSG/C3AR1/EIF2AK3/TGFB1	19	go_bp
GO:0016266	GO:0016266	protein O-linked glycosylation via N-acetyl-galactosamine	19/7469	28/12427	0.678571428571429	1.12901421112025	0.838816336359179	0.26217510171485	0.707987707699527	0.626149985278423	B3GNT5/B3GNT7/GALNT11/XXYLT1/ST3GAL1/POMGNT1/ST6GALNAC2/GALNT10/B3GNT3/ST3GAL4/ST3GAL2/GALNT2/B4GALT5/ST3GAL3/GALNT6/B3GNT8/ST6GAL1/GALNT12/B3GNT2	19	go_bp
GO:0055078	GO:0055078	sodium ion homeostasis	19/7469	28/12427	0.678571428571429	1.12901421112025	0.838816336359179	0.26217510171485	0.707987707699527	0.626149985278423	UPK3A/SCNN1G/MLLT6/EDN1/CYP4F12/CYP4F2/SLC9A1/SLC1A3/NPR1/SLC12A2/ATP1B3/SCNN1B/ATP1B1/SCNN1A/SLC9B2/COMT/ATP1A1/ATP1B2/EDNRB	19	go_bp
GO:0061036	GO:0061036	positive regulation of cartilage development	19/7469	28/12427	0.678571428571429	1.12901421112025	0.838816336359179	0.26217510171485	0.707987707699527	0.626149985278423	CCN1/ZBTB16/BMP4/POR/SMAD3/SMAD7/BMPR1B/BMP2/HOXA11/RUNX2/MUSTN1/SCX/PRKG2/LOXL2/GLI3/SOX5/WNT5A/SOX9/MDK	19	go_bp
GO:0061484	GO:0061484	hematopoietic stem cell homeostasis	19/7469	28/12427	0.678571428571429	1.12901421112025	0.838816336359179	0.26217510171485	0.707987707699527	0.626149985278423	ARHGEF5/ZNHIT1/FSTL1/CRISPLD1/ADGRG1/SEPTIN4/OCIAD2/CCN3/ZNF251/BAP1/UBAP2L/MTCH2/GATA2/FBXO21/OCIAD1/NLE1/GPRASP2/GLIS2/ADAR	19	go_bp
GO:0071676	GO:0071676	negative regulation of mononuclear cell migration	19/7469	28/12427	0.678571428571429	1.12901421112025	0.838816336359179	0.26217510171485	0.707987707699527	0.626149985278423	DUSP1/AKT1/CCL2/CD69/BCR/CD200/RIPOR2/DDT/MIA3/CCN3/MMP28/IL27RA/CNN2/BMP5/SLAMF8/SLIT2/MICOS10-NBL1/KLRK1/PADI2	19	go_bp
GO:0090659	GO:0090659	walking behavior	19/7469	28/12427	0.678571428571429	1.12901421112025	0.838816336359179	0.26217510171485	0.707987707699527	0.626149985278423	ARRB2/CLN8/CTNS/FKRP/CWH43/BORCS7/CHD7/NPC1/HIPK2/SPTBN4/RNF170/EFNB3/ZNF212/CEND1/SPG11/ABHD12/CACNB4/FXN/LARGE1	19	go_bp
GO:1900227	GO:1900227	positive regulation of NLRP3 inflammasome complex assembly	19/7469	28/12427	0.678571428571429	1.12901421112025	0.838816336359179	0.26217510171485	0.707987707699527	0.626149985278423	NLRP3/MAVS/TRIM65/ATAT1/CSNK1A1/MARK4/LATS2/KCNK6/CD36/PPP2CA/PLCG2/MYD88/ZDHHC5/NEK9/DDX3X/TLR4/MARCHF5/P2RX7/DHX33	19	go_bp
GO:0051090	GO:0051090	regulation of DNA-binding transcription factor activity	92/7469	146/12427	0.63013698630137	1.0484284815594	0.72244378220293	0.263068134948105	0.710053427532763	0.627976924403359	SGK1/NLRP3/SIK1/NLRC5/ARHGEF5/IKBKB/ARRB2/DDIT3/PRKCZ/TRAF1/CHP1/PIM1/RNF220/CRTC2/RNF25/CDK5RAP3/ADCY1/NFKBIA/RIPK3/HSPA1A/ID2/CIB1/RBCK1/CARD11/HSPA1B/CREBZF/RELA/TCF3/MAP3K10/ARID5B/HCK/GFI1/STK36/KIT/ANXA3/BRMS1/FOXA1/PRMT2/NWD1/SETD6/ID3/IL18R1/NOD1/TLR2/C3orf33/OTULIN/TERF2IP/ESR1/ZNF431/TRIM21/PHB2/COMMD1/RNF31/MYD88/HEYL/ARHGEF2/COMMD6/LGALS9/ID1/UBE2N/PRDX3/MEN1/LTF/ARRB1/BCL3/RAB7B/TRIM5/PBX1/PRKD2/DDRGK1/IRAK1/HAVCR2/TLR4/SPHK1/LRRC14/EIF2AK4/CYP1B1/SYK/RIPK1/TRAF3/PPIA/TRAF2/SRF/TFDP1/USP7/MTPN/KDM5A/CARD16/DHX33/COMMD7/CRTC1/FANK1	92	go_bp
GO:0014074	GO:0014074	response to purine-containing compound	68/7469	107/12427	0.635514018691589	1.0573748440595	0.731562939416426	0.264940367475464	0.712835065800504	0.630437027511724	FOS/TRPV1/FOSB/STC1/MMP19/DUSP1/AREG/SSH1/THBD/ASS1/IL1B/CRTC2/PER1/ALAS1/P2RY11/CIB2/AQP1/INPP5K/SLC26A6/HMGCS2/CARM1/TMEM38A/EEF2K/GUCD1/RELA/CAD/ZFP36L1/SELENON/SREBF1/RAPGEF3/RAPGEF1/CRTC3/GSTM2/SOD1/STAT1/IGFBP5/EZR/APP/DMTN/INHBB/DGKQ/PENK/PKD2/DUOX1/ADORA2A/ATP5PO/FDX1/CFTR/ADA/P2RX4/BIRC2/P2RX2/PDXP/SCX/TAF1/PDE2A/AKAP7/PIK3CG/CDO1/BSG/PANX1/P2RX7/P2RX1/CRTC1/COL1A1/TMEM38B/HSP90B1/KCNQ1	68	go_bp
GO:0035966	GO:0035966	response to topologically incorrect protein	103/7469	164/12427	0.628048780487805	1.04495410297522	0.711273353696231	0.265112081713248	0.712835065800504	0.630437027511724	ATF3/TMED2/PPP1R15A/THBS1/DDIT3/HSPA2/AKT1/CREB3/CHAC1/DERL3/BAG3/ATF4/UBR4/ELP6/PPP1R15B/CDK5RAP3/AKT2/DERL2/XBP1/HSPA1A/SELENOS/TOR1B/HSPA6/TMEM33/DNAJB12/ERLEC1/HERPUD1/RARA/PTPN1/DNAJB1/CREBZF/BCL2L11/EDEM2/PIGBOS1/DNAJB9/TMBIM6/EDEM1/CREB3L4/RHBDD2/BAK1/TMBIM4/PARP6/DNAJB2/SERP1/HSPA5/FICD/ERP27/FUT1/UBE2J2/DNAJC3/KLHL15/TM7SF3/DNAJC4/HSPH1/HDAC6/CREB3L2/PRKN/QRICH1/VCP/FBXO6/OS9/CTH/NCK2/ERN1/HSF1/ABCA7/DNAJA1/BBC3/SERPINH1/MANF/MFN2/RNF7/DDRGK1/RXRA/SDF2L1/GORASP2/EIF2S1/AMFR/TRAM1/HSP90AA1/VAPB/STUB1/MBTPS1/TMTC4/UBXN4/PIK3R1/WFS1/UFD1/HSPB2/TBL2/CREB3L1/EIF2AK3/CCND1/CAV1/BOK/OPTN/RACK1/ATF6B/HSPA1L/BHLHA15/HSPE1/PTPN2/DERL1	103	go_bp
GO:1902110	GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	24/7469	36/12427	0.666666666666667	1.10920694425849	0.805363550510721	0.265310215307539	0.712835065800504	0.630437027511724	GSK3A/BCL2L1/SLC35F6/RTL10/HSPA1A/BNIP3/HIP1R/MUL1/BCL2L11/BAK1/IER3/SLC25A4/TMEM14A/BLOC1S2/BID/GCLC/TMEM102/STPG1/BOK/EYA2/BNIP3L/SLC25A5/ATP5IF1/ZNF205	24	go_bp
GO:0002762	GO:0002762	negative regulation of myeloid leukocyte differentiation	29/7469	44/12427	0.659090909090909	1.09660231989192	0.787851925910102	0.265450923681592	0.712835065800504	0.630437027511724	CCL3/TRIB1/CARTPT/MAFB/TCTA/RUNX1/LILRB3/FSTL3/PIAS3/RARA/LILRB1/TOB2/INPP5D/LILRB4/CTNNB1/UBASH3B/LTF/GPR68/GATA2/TLR4/INHBA/HOXA7/C1QC/CUL4A/PIK3R1/CALCA/PTPN2/FBN1/CEACAM1	29	go_bp
GO:0045599	GO:0045599	negative regulation of fat cell differentiation	29/7469	44/12427	0.659090909090909	1.09660231989192	0.787851925910102	0.265450923681592	0.712835065800504	0.630437027511724	FLCN/VEGFA/INSIG1/BMAL1/DDIT3/TRIO/SIRT2/CCN4/ZFP36L2/IL6/ASXL1/SMAD3/BMP2/MSX2/GPS2/FOXO1/ANKRD26/JDP2/SOD2/GATA2/YAP1/GPER1/ID4/TRIB3/PTGR3/TGFB1/AXIN1/WNT5A/TGFB1I1	29	go_bp
GO:0050906	GO:0050906	detection of stimulus involved in sensory perception	29/7469	44/12427	0.659090909090909	1.09660231989192	0.787851925910102	0.265450923681592	0.712835065800504	0.630437027511724	OR2A7/TRPV1/WHRN/PLCB2/CEP250/KIT/AZGP1/ANO1/SERPINE2/TMEM120A/BACE1/CST1/CXCL12/PIEZO2/TMC1/FYN/CACNA2D4/OR51E2/PIGR/COMT/ITGA2/CCDC66/TMEM87A/DISC1/CACNB4/REEP6/BEST1/OR51E1/KCNQ1	29	go_bp
GO:0071385	GO:0071385	cellular response to glucocorticoid stimulus	29/7469	44/12427	0.659090909090909	1.09660231989192	0.787851925910102	0.265450923681592	0.712835065800504	0.630437027511724	DDIT4/STC1/ERRFI1/CASP9/ZFP36/EDN1/KLF9/ASS1/GSK3A/AQP1/HMGCS2/ZFP36L2/BCL2L11/ZFP36L1/GSTP1/CFLAR/PCK2/FOXO3/FECH/TFAP4/UBE2L3/ISL1/RPS6KB1/ANXA1/SERPINF1/ZNF764/TGFB1/TBX2/HNRNPU	29	go_bp
